dialog,speaker,audio_file,wav_path,valence,arousal,dominance
D03F0001,L,204_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/204_L.wav,0.6866428256034851,0.7198193669319153,0.6564263105392456
D03F0001,L,207_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/207_L.wav,0.9282017350196838,0.7763043642044067,0.7238010168075562
D03F0001,L,209_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/209_L.wav,0.9398524761199951,0.857986330986023,0.7905005812644958
D03F0001,L,20_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/20_L.wav,0.33189886808395386,0.3489537537097931,0.37867820262908936
D03F0001,L,211_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/211_L.wav,0.5156675577163696,0.2969316840171814,0.33883264660835266
D03F0001,L,213_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/213_L.wav,0.33079013228416443,0.19827765226364136,0.3040841817855835
D03F0001,L,214_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/214_L.wav,0.4178842306137085,0.2524237632751465,0.3708840310573578
D03F0001,L,216_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/216_L.wav,0.31433746218681335,0.04972226545214653,0.17866384983062744
D03F0001,L,217_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/217_L.wav,0.2918855845928192,-0.04315600171685219,0.0934385135769844
D03F0001,L,218_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/218_L.wav,0.32895633578300476,0.46813568472862244,0.4790082275867462
D03F0001,L,220_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/220_L.wav,0.33784377574920654,0.17443978786468506,0.1710219830274582
D03F0001,L,224_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/224_L.wav,0.6037693619728088,0.28269144892692566,0.34247133135795593
D03F0001,L,225_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/225_L.wav,0.5393603444099426,0.5658230185508728,0.5702363848686218
D03F0001,L,228_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/228_L.wav,0.3456142544746399,0.29513150453567505,0.2599608898162842
D03F0001,L,22_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/22_L.wav,0.8514851927757263,0.8034599423408508,0.7623707056045532
D03F0001,L,230_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/230_L.wav,0.8124520182609558,0.6460144519805908,0.5992867946624756
D03F0001,L,232_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/232_L.wav,0.6900167465209961,0.5231876969337463,0.5103973150253296
D03F0001,L,234_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/234_L.wav,0.2684045732021332,0.12684038281440735,0.198654443025589
D03F0001,L,238_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/238_L.wav,0.37388134002685547,0.17043019831180573,0.1784232258796692
D03F0001,L,23_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/23_L.wav,0.4807475805282593,0.63216233253479,0.6404135227203369
D03F0001,L,240_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/240_L.wav,0.4434894919395447,0.44181162118911743,0.42311641573905945
D03F0001,L,242_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/242_L.wav,0.4557648301124573,0.624325156211853,0.6728390455245972
D03F0001,L,243_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/243_L.wav,0.37549877166748047,0.2035943865776062,0.23405349254608154
D03F0001,L,246_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/246_L.wav,0.3680037260055542,0.27892178297042847,0.3206039071083069
D03F0001,L,247_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/247_L.wav,0.3656963109970093,0.1987726092338562,0.2590395510196686
D03F0001,L,249_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/249_L.wav,0.21468502283096313,0.0978340432047844,0.1919667273759842
D03F0001,L,251_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/251_L.wav,0.479617178440094,0.4129717946052551,0.44223812222480774
D03F0001,L,253_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/253_L.wav,0.4549092948436737,0.2990987002849579,0.37166351079940796
D03F0001,L,254_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/254_L.wav,0.45652875304222107,0.15246687829494476,0.25300905108451843
D03F0001,L,256_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/256_L.wav,0.8984500765800476,0.7954490780830383,0.7617446780204773
D03F0001,L,258_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/258_L.wav,0.4254675507545471,0.42880430817604065,0.4779227375984192
D03F0001,L,25_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/25_L.wav,0.42220088839530945,0.5545364618301392,0.5448716282844543
D03F0001,L,263_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/263_L.wav,0.33277538418769836,0.20176483690738678,0.2336413413286209
D03F0001,L,265_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/265_L.wav,0.5330221652984619,0.3378813862800598,0.41834595799446106
D03F0001,L,267_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/267_L.wav,0.36191675066947937,0.27102720737457275,0.25117576122283936
D03F0001,L,270_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/270_L.wav,0.5380995869636536,0.11871916055679321,0.16223382949829102
D03F0001,L,272_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/272_L.wav,0.43199461698532104,0.1481182873249054,0.23562714457511902
D03F0001,L,274_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/274_L.wav,0.321819543838501,0.18660661578178406,0.2019713968038559
D03F0001,L,276_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/276_L.wav,0.544631838798523,0.28808048367500305,0.3405269384384155
D03F0001,L,278_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/278_L.wav,0.25267642736434937,0.025101833045482635,0.13146962225437164
D03F0001,L,27_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/27_L.wav,0.35429033637046814,0.28120261430740356,0.2622392177581787
D03F0001,L,280_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/280_L.wav,0.339954137802124,0.12219922989606857,0.10142306983470917
D03F0001,L,282_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/282_L.wav,0.4714629054069519,0.14956507086753845,0.26101988554000854
D03F0001,L,283_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/283_L.wav,0.5391904711723328,0.43979138135910034,0.5051290392875671
D03F0001,L,285_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/285_L.wav,0.3650333285331726,0.23114410042762756,0.30290311574935913
D03F0001,L,286_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/286_L.wav,0.43235543370246887,0.418959379196167,0.46163713932037354
D03F0001,L,289_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/289_L.wav,0.11137071251869202,0.3064907491207123,0.3615797758102417
D03F0001,L,28_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/28_L.wav,0.2907247841358185,0.339354544878006,0.37831246852874756
D03F0001,L,293_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/293_L.wav,0.4944901466369629,0.3494153916835785,0.41220128536224365
D03F0001,L,295_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/295_L.wav,0.9369122385978699,0.5863069891929626,0.6578181385993958
D03F0001,L,297_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/297_L.wav,0.3354758024215698,0.32144400477409363,0.294072687625885
D03F0001,L,299_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/299_L.wav,0.2559465765953064,0.39627763628959656,0.4331127107143402
D03F0001,L,300_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/300_L.wav,0.34982624650001526,0.5937174558639526,0.597366452217102
D03F0001,L,301_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/301_L.wav,0.28374937176704407,-0.053819794207811356,0.09377448260784149
D03F0001,L,304_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/304_L.wav,0.3091316819190979,0.08937806636095047,0.13098779320716858
D03F0001,L,306_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/306_L.wav,0.6200083494186401,0.3630005717277527,0.384360671043396
D03F0001,L,307_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/307_L.wav,0.4609525799751282,0.4528602361679077,0.4708733856678009
D03F0001,L,308_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/308_L.wav,0.3973730206489563,0.4336446523666382,0.47925883531570435
D03F0001,L,30_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/30_L.wav,0.42171117663383484,0.7159892320632935,0.6545571684837341
D03F0001,L,310_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/310_L.wav,0.21042682230472565,0.43164339661598206,0.506210446357727
D03F0001,L,312_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/312_L.wav,0.826569676399231,0.6847704648971558,0.6513749957084656
D03F0001,L,314_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/314_L.wav,0.2790420651435852,0.7054265141487122,0.6644344925880432
D03F0001,L,316_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/316_L.wav,0.5682073831558228,0.4768502712249756,0.4672933518886566
D03F0001,L,317_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/317_L.wav,0.8446277379989624,0.6351996660232544,0.6144344806671143
D03F0001,L,318_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/318_L.wav,0.2858453691005707,0.1475602686405182,0.2431468367576599
D03F0001,L,31_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/31_L.wav,0.747896134853363,0.7182701230049133,0.6575561165809631
D03F0001,L,320_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/320_L.wav,0.39263585209846497,0.39275842905044556,0.43361905217170715
D03F0001,L,322_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/322_L.wav,0.32952749729156494,0.2685393691062927,0.2802448272705078
D03F0001,L,323_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/323_L.wav,0.37386173009872437,0.07991170883178711,0.11372745782136917
D03F0001,L,325_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/325_L.wav,0.352565735578537,0.057297009974718094,0.0943404883146286
D03F0001,L,327_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/327_L.wav,0.4084307849407196,0.31394049525260925,0.3483078181743622
D03F0001,L,328_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/328_L.wav,0.3525214195251465,0.39849621057510376,0.3682365119457245
D03F0001,L,332_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/332_L.wav,0.6076309084892273,0.2685646414756775,0.34032079577445984
D03F0001,L,334_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/334_L.wav,0.9271582365036011,0.8324580788612366,0.807348370552063
D03F0001,L,337_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/337_L.wav,0.2885134518146515,0.5132170915603638,0.4892478883266449
D03F0001,L,339_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/339_L.wav,0.3988714814186096,0.08369565010070801,0.15810975432395935
D03F0001,L,343_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/343_L.wav,0.42514708638191223,0.1901903748512268,0.2446233183145523
D03F0001,L,344_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/344_L.wav,0.45780500769615173,0.2749946415424347,0.33032476902008057
D03F0001,L,345_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/345_L.wav,0.2928646206855774,-0.09333623945713043,0.0850527286529541
D03F0001,L,349_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/349_L.wav,0.5717371106147766,0.616232693195343,0.6192785501480103
D03F0001,L,34_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/34_L.wav,0.2610776722431183,0.10932891070842743,0.18336237967014313
D03F0001,L,351_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/351_L.wav,0.4986928403377533,0.35699552297592163,0.44046786427497864
D03F0001,L,352_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/352_L.wav,0.4050392508506775,0.5580935478210449,0.5481423139572144
D03F0001,L,357_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/357_L.wav,0.36375734210014343,0.0033948379568755627,0.08762876689434052
D03F0001,L,358_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/358_L.wav,0.3415779173374176,0.18646322190761566,0.20157012343406677
D03F0001,L,360_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/360_L.wav,0.40475964546203613,0.2146722972393036,0.27545514702796936
D03F0001,L,361_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/361_L.wav,0.5281179547309875,0.343904972076416,0.3886938691139221
D03F0001,L,364_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/364_L.wav,0.25609177350997925,0.026677921414375305,0.15581819415092468
D03F0001,L,367_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/367_L.wav,0.23831145465373993,-0.1716582328081131,-0.04090166464447975
D03F0001,L,36_L.wav,/home/mitani/CSJ-emo-int_bunseki/0718/0720/LR_bunseki/data/Segments/D03F0001/L/36_L.wav,0.36543554067611694,0.16032254695892334,0.24435283243656158
